date_time,DHI,DNI,GHI,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,Solar Zenith Angle,Fill Flag,Surface Albedo,Wind Speed,Precipitable,Wind Direction,Relative Humidity,Temperature,Pressure,Global Horizontal UV Irradiance 280-440,Global Horizontal UV Irradiance 295-385,pv,year_month,is_elnino_period
2018-07-16 20:30:00,5,32,4,5,32,4,0,11.8,91.04,0,0.11,3.0,1.4,288.0,69.15,17.5,1024,0.0,0.0,-0.309347788,2018-07,False
2018-07-16 21:00:00,0,0,0,0,0,0,0,12.3,96.18,0,0.11,2.8,1.4,285.0,74.18,16.9,1024,0.0,0.0,-0.082266818,2018-07,False
2018-07-16 21:30:00,0,0,0,0,0,0,0,12.3,101.04,0,0.11,2.7,1.4,281.0,76.08,16.5,1024,0.0,0.0,-0.084039524,2018-07,False
2018-07-16 22:00:00,0,0,0,0,0,0,0,12.5,105.56,0,0.11,2.6,1.5,276.0,78.92,16.2,1024,0.0,0.0,-0.082392237,2018-07,False
2018-07-16 22:30:00,0,0,0,0,0,0,0,12.5,109.68,0,0.11,2.5,1.5,272.0,79.93,16.0,1024,0.0,0.0,-0.083983856,2018-07,False
2018-07-16 23:00:00,0,0,0,0,0,0,0,12.7,113.31,0,0.11,2.4,1.5,268.0,81.25,15.9,1024,0.0,0.0,-0.083716042,2018-07,False
2018-07-16 23:30:00,0,0,0,0,0,0,0,12.7,116.37,0,0.11,2.3,1.5,265.0,82.29,15.7,1024,0.0,0.0,-0.083567484,2018-07,False
2018-07-17 00:00:00,0,0,0,0,0,0,0,12.8,118.76,0,0.11,2.2,1.5,261.0,83.55,15.6,1024,0.0,0.0,-0.083833996,2018-07,False
2018-07-17 00:30:00,0,0,0,0,0,0,0,12.8,120.41,0,0.11,2.1,1.5,258.0,84.63,15.4,1024,0.0,0.0,-0.083869896,2018-07,False
2018-07-17 01:00:00,0,0,0,0,0,0,0,12.9,121.26,0,0.11,2.1,1.6,255.0,85.68,15.3,1024,0.0,0.0,-0.085115911,2018-07,False
2018-07-17 01:30:00,0,0,0,0,0,0,0,12.9,121.26,0,0.11,2.1,1.6,255.0,86.78,15.1,1024,0.0,0.0,-0.086031303,2018-07,False
2018-07-17 02:00:00,0,0,0,0,0,0,0,13.2,120.42,0,0.11,2.1,1.6,254.0,88.83,15.0,1024,0.0,0.0,-0.084095823,2018-07,False
2018-07-17 02:30:00,0,0,0,0,0,0,0,13.2,118.77,0,0.11,2.1,1.6,256.0,89.89,14.8,1023,0.0,0.0,-0.083679996,2018-07,False
2018-07-17 03:00:00,0,0,0,0,0,0,0,13.5,116.37,0,0.11,2.1,1.6,258.0,93.01,14.6,1023,0.0,0.0,-0.083900719,2018-07,False
2018-07-17 03:30:00,0,0,0,0,0,0,0,13.5,113.32,0,0.11,2.1,1.6,260.0,93.61,14.5,1023,0.0,0.0,-0.085454031,2018-07,False
2018-07-17 04:00:00,0,0,0,0,0,0,0,13.6,109.69,0,0.11,2.0,1.6,262.0,95.55,14.3,1023,0.0,0.0,-0.085460227,2018-07,False
2018-07-17 04:30:00,0,0,0,0,0,0,0,13.6,105.57,0,0.11,2.0,1.6,264.0,96.17,14.2,1023,0.0,0.0,-0.085747759,2018-07,False
2018-07-17 05:00:00,0,0,0,0,0,0,0,13.6,101.05,0,0.11,2.0,1.6,266.0,96.73,14.1,1023,0.0,0.0,-0.085736748,2018-07,False
2018-07-17 05:30:00,0,0,0,0,0,0,0,13.6,96.19,0,0.11,2.2,1.6,266.0,94.36,14.5,1024,0.0,0.0,-0.084915575,2018-07,False
2018-07-17 06:00:00,5,38,4,5,38,4,0,13.6,91.06,0,0.11,2.4,1.6,267.0,92.34,14.8,1024,0.0,0.0,-0.370025999,2018-07,False
2018-07-17 06:30:00,27,295,50,27,295,50,0,13.6,85.52,0,0.11,2.5,1.6,268.0,87.73,15.6,1024,0.0,0.0,-0.124949927,2018-07,False
2018-07-17 07:00:00,43,500,129,43,500,129,0,13.6,80.06,0,0.11,2.7,1.6,268.0,83.6,16.4,1024,0.0,0.0,0.417659208,2018-07,False
2018-07-17 07:30:00,59,167,104,55,633,225,3,13.6,74.4,71,0.11,2.7,1.5,269.0,79.05,17.3,1025,5.1128,3.9333,1.021306205,2018-07,False
2018-07-17 08:00:00,118,20,125,64,721,327,3,13.7,68.62,29,0.11,2.7,1.5,271.0,75.45,18.1,1025,6.4771,5.0241,2.599106205,2018-07,False
2018-07-17 08:30:00,178,226,281,71,783,430,3,13.7,62.75,0,0.11,2.7,1.5,272.0,71.33,19.0,1025,15.2273,11.8727,3.912500397,2018-07,False
2018-07-17 09:00:00,120,675,489,77,829,531,0,13.6,56.83,0,0.11,2.7,1.5,273.0,67.05,19.9,1025,27.4286,21.4566,7.943952847,2018-07,False
2018-07-17 09:30:00,82,864,627,82,864,627,0,13.6,50.88,0,0.11,2.7,1.5,274.0,63.06,20.9,1025,36.1028,28.304,12.41287584,2018-07,False
2018-07-17 10:00:00,86,891,716,86,891,716,0,13.2,44.96,0,0.11,2.7,1.5,275.0,57.91,21.9,1025,42.0535,33.0187,15.11200414,2018-07,False
2018-07-17 10:30:00,93,905,795,93,905,795,0,13.2,39.1,0,0.11,2.8,1.5,274.0,55.5,22.6,1025,47.4029,37.2581,17.48257303,2018-07,False
2018-07-17 11:00:00,99,914,862,99,914,862,0,12.7,33.39,0,0.11,2.8,1.5,274.0,51.0,23.4,1025,51.9847,40.8899,19.31108672,2018-07,False
2018-07-17 11:30:00,101,929,922,101,929,922,0,12.7,27.96,0,0.11,2.8,1.5,272.0,49.15,24.0,1024,56.0703,44.127,20.80783997,2018-07,False
2018-07-17 12:00:00,103,939,967,103,939,967,0,12.3,23.03,0,0.11,2.9,1.4,271.0,46.2,24.6,1024,59.1552,46.5716,22.1254159,2018-07,False
2018-07-17 12:30:00,104,945,997,104,945,997,0,12.3,19.03,0,0.11,2.9,1.4,269.0,45.12,25.0,1024,61.2208,48.2088,23.01433856,2018-07,False
2018-07-17 13:00:00,103,949,1012,103,949,1012,0,11.7,16.68,0,0.11,3.0,1.4,267.0,42.29,25.4,1024,62.2556,49.029,23.61100861,2018-07,False
2018-07-17 13:30:00,109,941,1010,109,941,1010,0,11.7,16.69,0,0.11,3.1,1.4,267.0,41.79,25.6,1024,62.1321,48.9317,23.84626471,2018-07,False
2018-07-17 14:00:00,116,927,992,116,927,992,0,11.1,19.05,0,0.11,3.1,1.4,267.0,39.87,25.8,1024,60.9127,47.9661,23.63917917,2018-07,False
2018-07-17 14:30:00,114,921,961,114,921,961,0,11.1,23.06,0,0.11,3.3,1.4,269.0,39.63,25.9,1024,58.7863,46.2811,23.17125324,2018-07,False
2018-07-17 15:00:00,113,911,917,113,911,917,0,10.7,27.99,0,0.11,3.4,1.4,271.0,38.2,26.0,1023,55.7639,43.8858,22.35353839,2018-07,False
2018-07-17 15:30:00,113,893,858,110,898,859,0,10.7,33.43,0,0.11,3.5,1.4,275.0,38.65,25.8,1023,51.7398,40.6972,20.38160172,2018-07,False
2018-07-17 16:00:00,106,880,789,106,880,789,0,10.6,39.14,0,0.11,3.6,1.4,278.0,39.08,25.5,1023,47.0409,36.9734,19.65805499,2018-07,False
2018-07-17 16:30:00,103,857,709,103,857,709,0,10.6,45.0,0,0.11,3.6,1.4,278.0,39.08,25.5,1023,41.6375,32.6918,18.14486631,2018-07,False
2018-07-17 17:00:00,97,826,618,98,827,619,0,10.7,50.93,11,0.11,3.9,1.4,283.0,41.85,24.5,1023,35.5777,27.892,16.09820897,2018-07,False
2018-07-17 17:30:00,91,788,522,91,788,522,0,10.7,56.88,0,0.11,3.9,1.4,286.0,43.9,23.7,1023,29.2722,22.8983,13.12125711,2018-07,False
2018-07-17 18:00:00,85,736,421,85,736,421,0,11.0,62.8,0,0.11,4.0,1.4,288.0,47.17,22.9,1023,22.8062,17.7813,10.36550754,2018-07,False
2018-07-17 18:30:00,76,666,318,76,666,318,0,11.0,68.68,0,0.11,3.9,1.4,289.0,50.73,21.7,1023,16.4693,12.7737,7.255342976,2018-07,False
2018-07-17 19:00:00,65,569,217,65,569,217,0,11.5,74.47,0,0.11,3.7,1.4,291.0,56.4,20.5,1023,10.6613,8.2009,4.057582752,2018-07,False
2018-07-17 19:30:00,50,428,123,50,428,123,0,11.5,80.13,0,0.11,3.5,1.4,289.0,60.74,19.3,1023,0.0,0.0,1.37010568,2018-07,False
2018-07-17 20:00:00,29,216,46,29,216,46,0,12.0,85.59,0,0.11,3.3,1.4,288.0,67.69,18.1,1023,0.0,0.0,0.006044989,2018-07,False
2018-07-17 20:30:00,3,18,3,3,18,3,0,12.0,91.14,0,0.11,3.2,1.4,285.0,70.8,17.4,1024,0.0,0.0,-0.316663072,2018-07,False
2018-07-17 21:00:00,0,0,0,0,0,0,0,12.3,96.28,0,0.11,3.1,1.4,282.0,74.91,16.8,1024,0.0,0.0,-0.084148095,2018-07,False
2018-07-17 21:30:00,0,0,0,0,0,0,0,12.3,101.15,0,0.11,3.0,1.4,279.0,75.86,16.6,1024,0.0,0.0,-0.084371885,2018-07,False
2018-07-17 22:00:00,0,0,0,0,0,0,0,12.2,105.68,0,0.11,2.9,1.4,275.0,76.77,16.3,1024,0.0,0.0,-0.083369153,2018-07,False
2018-07-17 22:30:00,0,0,0,0,0,0,0,12.2,109.81,0,0.11,2.8,1.4,272.0,77.26,16.2,1024,0.0,0.0,-0.084618515,2018-07,False
2018-07-17 23:00:00,0,0,0,0,0,0,0,12.0,113.45,0,0.11,2.7,1.4,268.0,77.31,16.0,1024,0.0,0.0,-0.08507283,2018-07,False
2018-07-17 23:30:00,0,0,0,0,0,0,0,12.0,116.52,0,0.11,2.6,1.4,265.0,77.81,15.9,1024,0.0,0.0,-0.084360188,2018-07,False
2018-07-18 00:00:00,0,0,0,0,0,0,0,11.9,118.92,0,0.11,2.4,1.4,261.0,78.13,15.7,1024,0.0,0.0,-0.084495207,2018-07,False
2018-07-18 00:30:00,0,0,0,0,0,0,0,11.9,120.58,0,0.11,2.3,1.4,259.0,78.63,15.6,1024,0.0,0.0,-0.083821182,2018-07,False
2018-07-18 01:00:00,0,0,0,0,0,0,0,11.8,121.43,0,0.11,2.2,1.5,257.0,79.3,15.4,1024,0.0,0.0,-0.084597225,2018-07,False
2018-07-18 01:30:00,0,0,0,0,0,0,0,11.8,121.43,0,0.11,2.2,1.5,258.0,79.81,15.3,1024,0.0,0.0,-0.084179449,2018-07,False
2018-07-18 02:00:00,0,0,0,0,0,0,0,12.3,120.59,0,0.11,2.2,1.5,258.0,83.25,15.1,1024,0.0,0.0,-0.084522719,2018-07,False
2018-07-18 02:30:00,0,0,0,0,0,0,0,12.3,118.94,0,0.11,2.2,1.5,260.0,84.32,14.9,1024,0.0,0.0,-0.084638543,2018-07,False
2018-07-18 03:00:00,0,0,0,0,0,0,0,13.0,116.54,0,0.11,2.2,1.5,263.0,88.77,14.8,1024,0.0,0.0,-0.083929362,2018-07,False
2018-07-18 03:30:00,0,0,0,0,0,0,0,13.0,113.48,0,0.11,2.2,1.5,264.0,89.92,14.6,1024,0.0,0.0,-0.084725396,2018-07,False
2018-07-18 04:00:00,0,0,0,0,0,0,0,13.5,109.84,0,0.11,2.1,1.5,266.0,93.9,14.5,1024,0.0,0.0,-0.084622896,2018-07,False
2018-07-18 04:30:00,0,0,0,0,0,0,0,13.5,105.72,0,0.11,2.1,1.5,266.0,93.9,14.5,1024,0.0,0.0,-0.084180863,2018-07,False
2018-07-18 05:00:00,0,0,0,0,0,0,0,13.8,101.19,0,0.11,2.0,1.6,265.0,96.23,14.4,1024,0.0,0.0,-0.08460545,2018-07,False
2018-07-18 05:30:00,0,0,0,0,0,0,0,13.8,96.33,0,0.11,2.2,1.6,264.0,93.78,14.8,1024,0.0,0.0,-0.084424051,2018-07,False
2018-07-18 06:00:00,2,14,2,2,14,2,0,13.9,91.18,0,0.11,2.5,1.6,263.0,92.17,15.2,1024,0.0,0.0,-0.362523998,2018-07,False
2018-07-18 06:30:00,29,227,46,29,227,46,0,13.9,85.64,0,0.11,2.6,1.6,264.0,88.14,15.9,1024,0.0,0.0,-0.009327367,2018-07,False
2018-07-18 07:00:00,49,434,123,49,434,123,0,14.1,80.18,0,0.11,2.8,1.6,264.0,84.79,16.7,1024,0.0,0.0,0.773839552,2018-07,False
2018-07-18 07:30:00,74,174,120,63,573,216,3,14.1,74.52,64,0.11,2.7,1.6,264.0,80.62,17.5,1024,5.893,4.5326,2.188307309,2018-07,False
2018-07-18 08:00:00,130,99,166,75,668,317,3,14.1,68.73,14,0.11,2.5,1.6,264.0,76.68,18.3,1024,8.5935,6.6648,3.595160238,2018-07,False
2018-07-18 08:30:00,143,437,342,83,737,419,3,14.1,62.86,0,0.11,2.4,1.6,258.0,72.95,19.1,1024,18.5192,14.4383,8.15811224,2018-07,False
2018-07-18 09:00:00,90,786,519,90,786,519,0,13.8,56.93,0,0.11,2.2,1.7,252.0,68.07,19.9,1025,29.0966,22.7605,7.254589979,2018-07,False
2018-07-18 09:30:00,95,824,614,95,824,614,0,13.8,50.99,0,0.11,2.2,1.7,247.0,64.8,20.7,1025,35.3393,27.7046,11.80493565,2018-07,False
2018-07-18 10:00:00,100,854,703,100,854,703,0,13.5,45.07,0,0.11,2.2,1.7,241.0,60.11,21.6,1025,41.2767,32.408,14.79437346,2018-07,False
2018-07-18 10:30:00,107,871,782,107,871,782,0,13.5,39.21,0,0.11,2.2,1.7,240.0,57.26,22.4,1025,46.6162,36.6391,17.03837779,2018-07,False
2018-07-18 11:00:00,114,881,849,114,881,849,0,13.0,33.51,0,0.11,2.3,1.7,238.0,52.7,23.2,1024,51.1899,40.2643,18.83226957,2018-07,False
2018-07-18 11:30:00,117,896,907,117,896,907,0,13.0,28.09,0,0.11,2.4,1.7,239.0,50.53,23.9,1024,55.1484,43.4009,20.45288019,2018-07,False
2018-07-18 12:00:00,170,820,924,118,905,950,0,12.2,23.17,0,0.11,2.6,1.7,239.0,45.94,24.6,1024,56.5164,44.4937,20.14555222,2018-07,False
2018-07-18 12:30:00,144,869,965,119,910,978,0,12.2,19.2,0,0.11,2.7,1.8,239.0,44.86,25.0,1024,59.2473,46.6544,22.65432329,2018-07,False
2018-07-18 13:00:00,178,814,957,119,914,994,0,11.6,16.86,0,0.11,2.9,1.8,239.0,42.1,25.4,1024,58.8644,46.3579,15.31558716,2018-07,False
2018-07-18 13:30:00,275,649,896,119,913,993,0,11.6,16.86,0,0.11,3.1,1.8,241.0,41.82,25.5,1023,55.1124,43.403,19.74456577,2018-07,False
2018-07-18 14:00:00,175,819,948,120,910,979,0,11.0,19.2,0,0.11,3.2,1.7,242.0,39.77,25.7,1023,58.2036,45.8325,22.40041377,2018-07,False
2018-07-18 14:30:00,172,816,922,118,905,950,0,11.0,23.18,0,0.11,3.3,1.7,245.0,39.77,25.7,1023,56.3934,44.3969,23.23133039,2018-07,False
2018-07-18 15:00:00,122,886,904,117,896,907,0,10.6,28.09,0,0.11,3.3,1.7,247.0,38.9,25.6,1023,54.9659,43.2574,22.11644182,2018-07,False
2018-07-18 15:30:00,114,882,849,114,882,849,0,10.6,33.52,0,0.11,3.3,1.7,246.0,39.13,25.5,1023,51.189,40.2635,21.09148013,2018-07,False
2018-07-18 16:00:00,167,737,738,110,864,779,0,10.2,39.22,0,0.11,3.3,1.7,245.0,38.62,25.3,1022,43.9923,34.5768,14.75175201,2018-07,False
2018-07-18 16:30:00,105,841,699,105,841,699,0,10.2,45.08,0,0.11,3.3,1.7,245.0,38.62,25.3,1022,41.0406,32.2226,17.58591874,2018-07,False
2018-07-18 17:00:00,100,810,610,100,810,610,0,10.0,51.01,0,0.11,3.6,1.7,245.0,39.9,24.5,1023,35.1064,27.5218,15.38308139,2018-07,False
2018-07-18 17:30:00,96,771,516,96,771,516,0,10.0,56.95,0,0.11,3.9,1.6,247.0,42.11,23.6,1023,28.9254,22.6264,12.88276432,2018-07,False
2018-07-18 18:00:00,88,718,415,88,718,415,0,10.0,62.88,0,0.11,4.1,1.6,250.0,44.6,22.7,1023,22.4691,17.5175,9.948421224,2018-07,False
2018-07-18 18:30:00,79,646,313,79,646,313,0,10.0,68.76,0,0.11,4.1,1.6,255.0,48.56,21.3,1023,16.1992,12.5631,6.866199931,2018-07,False
2018-07-18 19:00:00,67,546,212,67,546,212,0,10.5,74.55,0,0.11,4.1,1.6,261.0,54.57,19.9,1023,10.4082,8.0051,3.88242259,2018-07,False
2018-07-18 19:30:00,51,403,119,51,403,119,0,10.5,80.22,0,0.11,3.7,1.6,266.0,59.16,18.6,1023,0.0,0.0,1.338841408,2018-07,False
2018-07-18 20:00:00,29,194,44,29,194,44,0,11.1,85.69,0,0.11,3.4,1.6,272.0,66.77,17.3,1023,0.0,0.0,-0.008877888,2018-07,False
2018-07-18 20:30:00,2,10,2,2,10,2,0,11.1,91.24,0,0.11,3.0,1.6,276.0,68.91,16.8,1023,0.0,0.0,-0.354816781,2018-07,False
2018-07-18 21:00:00,0,0,0,0,0,0,0,11.2,96.4,0,0.11,2.6,1.6,281.0,71.78,16.3,1023,0.0,0.0,-0.082919627,2018-07,False
2018-07-18 21:30:00,0,0,0,0,0,0,0,11.2,101.27,0,0.11,2.3,1.6,276.0,72.23,16.2,1023,0.0,0.0,-0.081873462,2018-07,False
2018-07-18 22:00:00,0,0,0,0,0,0,0,11.1,105.81,0,0.11,2.0,1.6,272.0,71.57,16.2,1023,0.0,0.0,-0.083904996,2018-07,False
2018-07-18 22:30:00,0,0,0,0,0,0,0,11.1,109.95,0,0.11,1.8,1.6,260.0,71.57,16.2,1023,0.0,0.0,-0.083158952,2018-07,False
2018-07-18 23:00:00,0,0,0,0,0,0,0,10.9,113.6,0,0.11,1.7,1.6,248.0,70.91,16.2,1023,0.0,0.0,-0.083636624,2018-07,False
2018-07-18 23:30:00,0,0,0,0,0,0,0,10.9,116.67,0,0.11,1.7,1.6,244.0,71.36,16.1,1023,0.0,0.0,-0.082830441,2018-07,False
2018-07-19 00:00:00,0,0,0,0,0,0,0,10.9,119.09,0,0.11,1.7,1.6,240.0,71.64,16.0,1023,0.0,0.0,-0.083172017,2018-07,False
2018-07-19 00:30:00,0,0,0,0,0,0,0,10.9,120.75,0,0.11,1.8,1.7,239.0,72.09,15.9,1023,0.0,0.0,-0.084322416,2018-07,False
2018-07-19 01:00:00,0,0,0,0,0,0,0,11.0,121.61,0,0.11,1.9,1.7,238.0,73.68,15.7,1022,0.0,0.0,-0.083869281,2018-07,False
2018-07-19 01:30:00,0,0,0,0,0,0,0,11.0,121.61,0,0.11,2.0,1.7,239.0,74.15,15.6,1022,0.0,0.0,-0.084720949,2018-07,False
2018-07-19 02:00:00,0,0,0,0,0,0,0,11.6,120.77,0,0.11,2.0,1.7,239.0,78.04,15.4,1022,0.0,0.0,-0.085386718,2018-07,False
2018-07-19 02:30:00,0,0,0,0,0,0,0,11.6,119.11,0,0.11,2.1,1.7,242.0,79.05,15.2,1022,0.0,0.0,-0.085874091,2018-07,False
2018-07-19 03:00:00,0,0,0,0,0,0,3,12.2,116.71,0,0.11,2.1,1.7,244.0,83.61,15.0,1022,0.0,0.0,-0.085200007,2018-07,False
2018-07-19 03:30:00,0,0,0,0,0,0,0,12.2,113.64,0,0.11,2.1,1.7,244.0,84.69,14.8,1022,0.0,0.0,-0.085775175,2018-07,False
2018-07-19 04:00:00,0,0,0,0,0,0,0,12.7,110.0,0,0.11,2.2,1.7,244.0,88.19,14.6,1022,0.0,0.0,-0.083815496,2018-07,False
2018-07-19 04:30:00,0,0,0,0,0,0,0,12.7,105.87,0,0.11,2.3,1.8,236.0,89.33,14.4,1022,0.0,0.0,-0.085361599,2018-07,False
2018-07-19 05:00:00,0,0,0,0,0,0,0,13.1,101.34,0,0.11,2.5,1.8,227.0,92.32,14.3,1022,0.0,0.0,-0.084261652,2018-07,False
2018-07-19 05:30:00,0,0,0,0,0,0,0,13.1,96.46,0,0.11,3.0,1.8,222.0,90.64,14.6,1023,0.0,0.0,-0.085519664,2018-07,False
2018-07-19 06:00:00,2,8,2,2,8,2,0,13.4,91.32,0,0.11,3.5,1.9,217.0,90.55,14.9,1023,0.0,0.0,-0.084491352,2018-07,False
2018-07-19 06:30:00,15,33,17,28,150,39,3,13.4,85.76,61,0.11,3.6,1.9,220.0,86.58,15.6,1023,0.0,0.0,-0.087342539,2018-07,False
2018-07-19 07:00:00,50,207,85,56,325,111,0,13.2,80.3,43,0.11,3.7,1.9,223.0,81.54,16.4,1023,0.0,0.0,0.953288853,2018-07,False
2018-07-19 07:30:00,62,118,93,80,449,199,3,13.2,74.63,71,0.11,3.3,1.9,227.0,77.51,17.2,1023,4.5626,3.5087,1.489720941,2018-07,False
2018-07-19 08:00:00,108,5,110,102,533,294,3,12.8,68.85,25,0.11,2.9,1.9,231.0,71.82,18.0,1024,5.6886,4.4113,3.892485289,2018-07,False
2018-07-19 08:30:00,178,145,244,118,602,392,3,12.8,62.97,0,0.11,2.5,2.0,234.0,67.9,18.9,1024,13.2027,10.2926,8.175033998,2018-07,False
2018-07-19 09:00:00,153,575,466,134,653,489,0,12.5,57.04,0,0.11,2.1,2.0,237.0,62.24,19.9,1024,26.1106,20.4237,10.03666612,2018-07,False
2018-07-19 09:30:00,145,698,583,145,698,583,0,12.5,51.1,0,0.11,1.9,2.0,237.0,58.17,21.0,1024,33.5409,26.2938,12.13872908,2018-07,False
2018-07-19 10:00:00,155,727,667,153,734,670,0,12.1,45.18,0,0.11,1.6,2.1,237.0,52.63,22.2,1024,39.1503,30.7377,12.62045652,2018-07,False
2018-07-19 10:30:00,193,679,718,148,783,754,0,12.1,39.33,0,0.11,1.6,2.1,235.0,48.95,23.4,1024,42.7894,33.6308,17.34431998,2018-07,False
2018-07-19 11:00:00,218,673,778,137,832,830,3,11.1,33.63,0,0.11,1.6,2.1,232.0,43.09,24.5,1024,46.8991,36.8888,17.45059094,2018-07,False
2018-07-19 11:30:00,157,818,878,139,848,886,0,11.1,28.22,0,0.11,1.8,2.2,229.0,40.81,25.4,1023,53.3756,42.0053,20.62724959,2018-07,False
2018-07-19 12:00:00,138,863,931,138,863,931,0,10.8,23.32,0,0.11,2.0,2.2,226.0,37.92,26.3,1023,56.9354,44.8232,21.52904469,2018-07,False
2018-07-19 12:30:00,140,869,960,140,869,960,0,10.8,19.37,0,0.11,2.5,2.2,226.0,37.04,26.7,1023,58.9318,46.4055,22.15366071,2018-07,False
2018-07-19 13:00:00,141,870,973,141,870,973,0,10.7,17.04,0,0.11,2.9,2.3,226.0,35.9,27.1,1023,59.8407,47.1264,22.64631097,2018-07,False
2018-07-19 13:30:00,145,865,972,145,865,972,0,10.7,17.03,0,0.11,3.3,2.3,229.0,35.9,27.1,1023,59.7796,47.0783,23.08231624,2018-07,False
2018-07-19 14:00:00,147,856,955,147,856,955,0,10.5,19.35,0,0.11,3.8,2.3,232.0,35.39,27.1,1022,58.6259,46.1647,23.06667274,2018-07,False
2018-07-19 14:30:00,148,844,923,148,844,923,0,10.5,23.31,0,0.11,4.1,2.4,238.0,36.44,26.6,1022,56.4468,44.4386,21.3467035,2018-07,False
2018-07-19 15:00:00,147,829,878,147,829,878,0,10.5,28.2,0,0.11,4.4,2.4,244.0,37.38,26.2,1022,53.3771,42.0066,21.27897908,2018-07,False
2018-07-19 15:30:00,146,811,821,146,811,821,0,10.5,33.62,0,0.11,4.4,2.4,251.0,38.96,25.5,1022,49.4921,38.9283,20.5358681,2018-07,False
2018-07-19 16:00:00,143,787,752,143,787,752,0,10.7,39.31,0,0.11,4.4,2.4,257.0,40.86,24.9,1022,44.8177,35.225,19.05083481,2018-07,False
2018-07-19 16:30:00,137,760,673,137,760,673,0,10.7,45.16,0,0.11,4.4,2.4,257.0,40.86,24.9,1022,39.5048,31.0162,17.12489961,2018-07,False
2018-07-19 17:00:00,129,726,585,129,726,585,0,10.8,51.09,0,0.11,4.1,2.4,266.0,44.87,23.5,1022,33.6572,26.3851,14.99670502,2018-07,False
2018-07-19 17:30:00,119,686,492,119,686,492,0,10.8,57.04,0,0.11,3.9,2.4,269.0,47.08,22.7,1022,27.5675,21.5633,12.55937041,2018-07,False
2018-07-19 18:00:00,107,634,395,107,634,395,0,10.8,62.97,0,0.11,3.7,2.4,272.0,49.24,21.9,1021,21.3733,16.6622,9.584594027,2018-07,False
2018-07-19 18:30:00,94,564,297,94,564,297,0,10.8,68.85,0,0.11,3.5,2.3,276.0,52.02,21.0,1021,15.3592,11.9104,6.682240661,2018-07,False
2018-07-19 19:00:00,76,470,200,76,470,200,0,10.8,74.65,0,0.11,3.3,2.2,280.0,55.03,20.1,1021,9.8103,7.5439,3.6811487,2018-07,False
2018-07-19 19:30:00,55,339,112,55,339,112,0,10.8,80.32,0,0.11,3.1,2.2,279.0,58.6,19.1,1022,0.0,0.0,1.286824373,2018-07,False
2018-07-19 20:00:00,28,162,40,28,162,40,0,10.8,85.79,0,0.11,2.9,2.1,279.0,62.01,18.2,1022,0.0,0.0,-0.018450437,2018-07,False
2018-07-19 20:30:00,2,9,2,2,9,2,0,10.8,91.35,0,0.11,2.8,2.0,274.0,63.58,17.8,1022,0.0,0.0,-0.321166185,2018-07,False
2018-07-19 21:00:00,0,0,0,0,0,0,0,10.6,96.51,0,0.11,2.7,2.0,269.0,64.54,17.3,1022,0.0,0.0,-0.08240461,2018-07,False
2018-07-19 21:30:00,0,0,0,0,0,0,0,10.6,101.4,0,0.11,2.6,1.9,262.0,65.36,17.1,1022,0.0,0.0,-0.08255795,2018-07,False
2018-07-19 22:00:00,0,0,0,0,0,0,0,10.1,105.95,0,0.11,2.5,1.9,256.0,64.22,16.9,1022,0.0,0.0,-0.082770435,2018-07,False
2018-07-19 22:30:00,0,0,0,0,0,0,0,10.1,110.09,0,0.11,2.4,1.8,248.0,65.04,16.7,1022,0.0,0.0,-0.082877668,2018-07,False
2018-07-19 23:00:00,0,0,0,0,0,0,0,9.6,113.75,0,0.11,2.3,1.8,240.0,63.7,16.5,1022,0.0,0.0,-0.083530684,2018-07,False
2018-07-19 23:30:00,0,0,0,0,0,0,0,9.6,116.84,0,0.11,2.2,1.8,232.0,64.11,16.4,1022,0.0,0.0,-0.085317671,2018-07,False
2018-07-20 00:00:00,0,0,0,0,0,0,0,9.1,119.26,0,0.11,2.2,1.8,225.0,62.95,16.2,1022,0.0,0.0,-0.084602241,2018-07,False
2018-07-20 00:30:00,0,0,0,0,0,0,0,9.1,120.93,0,0.11,2.4,1.9,222.0,63.29,16.1,1021,0.0,0.0,-0.084017309,2018-07,False
2018-07-20 01:00:00,0,0,0,0,0,0,0,8.8,121.79,0,0.11,2.5,1.9,218.0,62.26,16.0,1021,0.0,0.0,-0.084784881,2018-07,False
2018-07-20 01:30:00,0,0,0,0,0,0,0,8.8,121.8,0,0.11,2.6,2.0,219.0,62.66,15.9,1021,0.0,0.0,-0.085519909,2018-07,False
2018-07-20 02:00:00,0,0,0,0,0,0,0,9.0,120.95,0,0.11,2.7,2.1,220.0,64.59,15.7,1021,0.0,0.0,-0.08512725,2018-07,False
2018-07-20 02:30:00,0,0,0,0,0,0,0,9.0,119.3,0,0.11,2.6,2.2,222.0,65.42,15.5,1021,0.0,0.0,-0.085502587,2018-07,False
2018-07-20 03:00:00,0,0,0,0,0,0,0,9.7,116.89,0,0.11,2.6,2.3,225.0,69.0,15.4,1021,0.0,0.0,-0.084585816,2018-07,False
2018-07-20 03:30:00,0,0,0,0,0,0,0,9.7,113.81,0,0.11,2.5,2.4,223.0,69.89,15.2,1021,0.0,0.0,-0.08562914,2018-07,False
2018-07-20 04:00:00,0,0,0,0,0,0,0,10.3,110.16,0,0.11,2.4,2.5,222.0,73.38,15.0,1021,0.0,0.0,-0.085552527,2018-07,False
